colaborador_id,area,nivel_cargo,genero,raca,data_admissao,idade,salario_base_inicial,tempo_casa_meses,engajamento_medio,horas_extras_media,performance_media
781,Crédito,Pleno,M,Branca,2024-08-01,40,5909.798514839046,19,72.4676170201563,10.109790971927112,2.9737324075288556
782,Risco & Compliance,Júnior,F,Indígena,2020-01-08,32,3582.042480717212,75,74.4288988450729,14.670663300175505,2.5663389227895776
783,Comercial,Sênior,M,Preta,2024-02-29,29,8724.389943990818,24,66.20154632771364,10.473818343406498,3.187094482925227
784,Tecnologia,Sênior,F,Branca,2022-01-23,35,14331.967502472204,50,69.00881852273226,21.973992333569356,3.1811612987353968
785,Comercial,Pleno,F,Parda,2022-03-21,45,6314.6335732828,48,65.67738211852185,10.088756112377537,3.121829170251226
786,Backoffice,Júnior,M,Preta,2015-11-07,36,3066.6995022570004,125,74.76297208638955,11.91225438342984,2.9001043707868113
787,Risco & Compliance,Pleno,F,Branca,2017-03-13,31,6096.691635430176,109,75.47983788148379,14.123283130398681,2.9766497215548995
788,Tecnologia,Sênior,M,Branca,2015-02-02,24,13151.99522719883,135,70.02980694200436,20.855379343337383,3.1495343240438376
789,Tecnologia,Sênior,Outro,Branca,2022-02-26,32,10787.074764706089,49,71.33793568265176,18.154475830763314,3.1768669730519385
790,Backoffice,Júnior,F,Parda,2018-06-11,35,3138.8409905346784,94,74.40199819534091,12.686499336558676,2.576458427100902
791,Comercial,Júnior,F,Amarela,2022-11-11,31,2702.661683728415,40,62.0195201671262,13.407364718857993,2.7430500185513913
792,Risco & Compliance,Sênior,M,Parda,2018-05-22,24,11651.281620551445,94,71.85699427985895,12.274967505299069,3.2441438537464387
793,Risco & Compliance,Pleno,M,Branca,2023-03-10,28,6054.471392440802,36,74.97362465895803,13.803381326133369,2.859569973011958
794,Risco & Compliance,Pleno,M,Branca,2016-04-22,42,5745.5372754635655,120,78.89549824741128,14.948202364636167,3.0109535876469846
795,Comercial,Líder,M,Parda,2016-09-24,42,14916.721553472276,115,62.0195201671262,11.859742486066173,3.363563847675891
796,Backoffice,Júnior,M,Preta,2018-05-29,28,2567.239709783235,94,73.8340398014062,11.092429421037144,3.0643618076607897
797,Backoffice,Pleno,F,Parda,2019-01-30,38,6092.3492200384,86,75.54588537777981,13.57576427372259,3.0309909333811835
798,Risco & Compliance,Júnior,Outro,Parda,2018-06-26,26,3040.1901849496503,93,72.58110452355929,12.209272280280592,2.7502323293443376
799,Crédito,Pleno,M,Branca,2022-08-19,42,6573.918191408165,43,72.89900246778178,13.302859319929121,2.931550435828956
800,Backoffice,Sênior,F,Parda,2015-12-20,35,9692.201866103747,124,76.14307904358483,11.987530646612724,3.1179402276977757
801,Crédito,Pleno,F,Parda,2018-07-05,39,6454.884334585034,93,76.58815534064566,11.544323907874528,2.9382947874273238
802,Comercial,Líder,F,Branca,2023-05-14,23,14450.946522944829,34,66.95766542436725,14.99968193480229,3.3183718492868084
803,Risco & Compliance,Pleno,F,Parda,2015-09-01,38,7224.931106659966,128,73.74271901215612,13.4135108426705,3.042023448186983
804,Risco & Compliance,Júnior,M,Branca,2024-06-01,33,2982.417751065416,21,74.16887396121334,9.979654993681976,2.762588548202631
805,Tecnologia,Júnior,F,Branca,2024-11-09,39,3279.976788167175,16,62.55979938738847,19.27799429246951,2.8962652491879766
806,Produtos Digitais,Pleno,F,Branca,2015-11-20,39,7682.909417873237,125,72.21385978721237,14.168767816840239,2.9956732476698953
807,Backoffice,Pleno,F,Branca,2017-11-29,34,5570.684271593731,100,71.52504520732974,11.84566349458625,3.002040229761608
808,Backoffice,Júnior,Outro,Branca,2018-09-21,30,2886.473686226765,90,76.08158463718121,13.22373059920426,2.6523672519195776
809,Tecnologia,Pleno,M,Branca,2022-10-04,38,7212.953316393766,41,66.94865071825514,19.374778069899545,2.988165511041282
810,Comercial,Pleno,F,Parda,2020-12-15,33,6521.841060401049,63,65.57288731982779,13.186943223516801,3.0159666641512572
811,Backoffice,Pleno,F,Parda,2021-06-09,28,4912.236323913089,57,78.25877359256398,11.933859494690145,3.0874314554173172
812,Produtos Digitais,Pleno,Outro,Branca,2022-07-27,28,7934.195117822496,43,76.5161004208578,10.455447329676185,2.8740533862459205
813,Comercial,Pleno,M,Branca,2016-03-06,25,5788.060646381528,121,67.32966740647151,11.254021592165879,2.925885258963181
814,Backoffice,Júnior,F,Parda,2023-04-30,30,2976.1796096398643,34,78.30116559673952,11.470700899987085,2.847180786370725
815,Backoffice,Júnior,F,Branca,2022-01-19,40,3248.6661953722733,50,72.95546690746879,10.006168247771493,2.8040156701471806
816,Risco & Compliance,Pleno,F,Branca,2020-10-08,35,6620.543305125148,65,72.71093912363716,12.639164316097263,2.8223116977363727
817,Risco & Compliance,Pleno,F,Preta,2023-11-22,30,7564.016156944607,27,74.33733866100455,12.215552286500106,2.7712760480701175
818,Tecnologia,Júnior,M,Parda,2021-12-31,38,3527.530569277347,50,64.67258425920058,18.796947182534065,2.6872738232435966
819,Comercial,Sênior,M,Preta,2017-01-06,29,8592.604397627383,111,62.119816264057505,12.085275860634818,3.0909595069673004
820,Tecnologia,Sênior,M,Parda,2019-04-18,34,11246.236878036549,83,67.93945586504539,19.92028091708103,3.204638730314971
821,Produtos Digitais,Pleno,M,Branca,2019-12-09,32,7845.153470002199,76,71.90833508284216,12.2960498739526,3.0600053792623823
822,Comercial,Júnior,F,Parda,2015-07-21,38,2834.7005182696967,129,67.53003441198436,12.136366100415563,2.5663389227895776
823,Tecnologia,Sênior,M,Branca,2024-07-16,24,10988.952991187663,19,65.97193457907555,19.72729536627537,3.0667178185905057
824,Tecnologia,Pleno,M,Branca,2016-04-14,28,7348.485242304112,120,64.95222357081256,22.254548114711653,3.031297193165843
825,Risco & Compliance,Sênior,F,Branca,2021-12-20,24,10465.782046476555,51,72.18261988746592,13.631556703155823,3.1980040522293804
826,Backoffice,Sênior,F,Parda,2020-01-22,32,8424.4647783037,74,70.67049102029661,8.945722850759951,3.4621106868934355
827,Tecnologia,Sênior,M,Branca,2015-04-04,41,11735.439239794658,133,63.45886119273121,21.620881276940338,3.1664602911866004
828,Tecnologia,Pleno,F,Preta,2024-03-29,30,8369.481124549628,23,63.64903901064531,19.694030403587043,3.239351459452191
829,Produtos Digitais,Júnior,F,Preta,2023-07-07,30,3809.489371569549,32,71.60150277327884,13.489564172775749,2.844350534406953
830,Tecnologia,Pleno,M,Parda,2020-03-28,39,7981.399702294616,72,66.32409258055362,19.65717446178799,2.8600032839632115
831,Comercial,Pleno,Outro,Parda,2017-04-15,40,6201.68474338396,108,65.2096105742916,14.441641393863051,2.7291569012291856
832,Tecnologia,Pleno,M,Parda,2016-03-19,33,7336.157615418836,121,65.94829334679058,21.10274987157148,2.954926548052995
833,Comercial,Júnior,M,Parda,2018-08-19,38,2765.123073123302,91,68.9886711084032,10.538839720680697,2.8822852024255696
834,Comercial,Júnior,F,Branca,2017-07-21,27,2882.113229411351,105,67.63380554939822,11.032367977685128,2.9060658685021377
835,Tecnologia,Sênior,M,Parda,2020-01-24,42,12845.40205051641,74,68.75025418188443,21.49478406131327,3.162571703573018
836,Tecnologia,Pleno,M,Parda,2024-08-28,46,7164.194733186048,18,64.1740076707844,22.090731221967857,3.067014630820417
837,Backoffice,Sênior,M,Amarela,2020-09-29,37,8687.45483568656,66,72.33539784232921,12.313586775588162,3.13637420580814
838,Tecnologia,Sênior,F,Parda,2023-11-23,21,11061.73530834362,27,62.019710182033236,22.8324535387263,3.212805970635396
839,Risco & Compliance,Pleno,M,Parda,2021-07-03,30,7351.938537060941,56,74.32012578707463,12.226942578475843,3.057080983832726
840,Crédito,Pleno,M,Parda,2019-10-01,37,6776.447859806443,78,75.54415043598173,12.64442958286479,3.1860379761010122
841,Comercial,Sênior,F,Parda,2023-07-17,31,10375.62496522879,32,66.73095930157555,11.60624711507201,3.1896002050372094
842,Crédito,Pleno,F,Parda,2019-09-17,41,6880.149447553185,78,76.40459392391735,11.609255348854918,2.9761533694736
843,Comercial,Pleno,F,Branca,2023-09-06,37,6670.619733044334,30,71.43600489964454,13.334255644110698,2.865714073324799
844,Backoffice,Júnior,F,Parda,2017-11-30,29,2890.12929884322,100,73.99460331579209,10.780728690768543,2.6611284834583784
845,Comercial,Pleno,M,Amarela,2016-04-15,34,5965.406552308404,120,65.62019459027708,8.945722850759951,3.16314507783161
846,Tecnologia,Pleno,F,Parda,2023-07-19,28,8455.352228448852,32,64.31996558866446,18.650683505902503,2.8313545013177266
847,Comercial,Júnior,F,Parda,2020-11-14,32,3197.720636440819,64,62.87679300841132,11.563931007782939,2.904320324900725
848,Backoffice,Júnior,M,Branca,2023-11-20,30,2517.875170781563,27,76.41171116929594,11.970981161433551,2.724650567140085
849,Risco & Compliance,Júnior,F,Parda,2024-05-16,41,2980.9274165848465,22,73.56080381781645,11.88284041402379,2.810527846293557
850,Risco & Compliance,Júnior,M,Parda,2015-07-15,46,3584.251634310048,129,74.77661397225633,11.597574242468603,2.764886429391387
851,Comercial,Júnior,F,Parda,2020-01-03,25,3302.266189061959,75,64.1778451826084,10.206912636902137,2.8201464054841634
852,Produtos Digitais,Pleno,M,Branca,2018-09-30,22,8209.813714689422,90,78.1520870797282,12.639171437934069,2.9982958318957156
853,Comercial,Sênior,M,Preta,2021-04-03,32,10163.365683599915,59,68.48989910128498,11.656721307804,3.032318751227061
854,Backoffice,Pleno,M,Parda,2022-12-06,24,5925.60536647597,39,72.84299018020826,13.092928853064201,3.0229038001201842
855,Comercial,Júnior,F,Branca,2017-10-21,34,2945.204196854376,101,64.74776629260704,12.032873483979065,2.7646310750310743
856,Comercial,Júnior,M,Branca,2020-07-25,38,3162.179211135513,68,68.69077733893947,12.454442823323307,2.9059750459946323
857,Comercial,Pleno,F,Branca,2022-01-30,42,5295.266263619548,49,66.62649436505386,11.85568558279445,2.849181607961716
858,Tecnologia,Pleno,F,Parda,2016-05-05,35,8537.87829532662,119,64.91208335876497,19.63184175840973,3.0108967374475353
859,Risco & Compliance,Sênior,F,Branca,2023-02-19,32,11825.51091852324,37,77.11073229601922,11.968818635543228,3.2200894045194537
860,Comercial,Pleno,M,Branca,2021-01-21,22,6236.113567216212,62,64.66177800867536,14.926186153441675,3.179129375007919
861,Produtos Digitais,Sênior,F,Parda,2024-06-27,34,12756.104330888396,20,77.1962419888578,13.229779922613895,3.197709034468261
862,Tecnologia,Júnior,M,Branca,2018-05-24,34,3368.57492338882,94,64.96257345312054,20.875767469243158,2.7876204759716163
863,Risco & Compliance,Pleno,F,Branca,2016-01-30,37,6420.49906838131,122,73.42247426573276,13.223962303339322,3.1296848649834605
864,Tecnologia,Júnior,F,Branca,2020-01-23,29,3931.773833145816,74,64.38821477670592,20.27144175640191,2.6298222851034896
865,Tecnologia,Sênior,M,Parda,2015-11-10,31,13001.411537836666,125,63.94753774148868,21.18050057945368,3.3497062596085967
866,Risco & Compliance,Pleno,F,Parda,2024-09-08,25,6367.629487029832,18,73.37348022294731,12.063343732340455,2.9244154566875102
867,Comercial,Júnior,M,Branca,2015-05-22,21,3101.9577544498165,131,67.80538480068343,11.848607711460772,2.651313517236213
868,Comercial,Júnior,F,Parda,2022-07-13,27,3282.3734660107925,44,62.0195201671262,12.096237552311813,2.6185521331405606
869,Backoffice,Júnior,M,Parda,2020-03-31,24,2444.973480348654,72,76.25683525906616,12.504606287383586,2.8081957737205467
870,Backoffice,Pleno,M,Branca,2018-09-07,36,5615.561991960772,91,71.65181061424933,9.776690539222002,3.2349516909154263
871,Tecnologia,Júnior,F,Branca,2015-08-29,30,4040.87463202514,128,65.13953365535427,18.662606819874892,2.825263322654079
872,Comercial,Pleno,F,Branca,2021-03-20,30,6083.060046834078,60,64.59907343099876,12.241074482820084,2.9350484548471756
873,Crédito,Júnior,M,Branca,2020-11-06,28,3606.777751006587,64,73.80312864302529,12.568025021400766,2.623479303615719
874,Tecnologia,Pleno,M,Parda,2017-10-22,21,7537.521883362018,101,65.83200917506498,19.70119194492392,3.124803719577708
875,Comercial,Sênior,F,Parda,2024-02-05,43,11475.623634046931,25,66.37074732801376,13.21291997994316,3.2384535413772126
876,Comercial,Sênior,F,Branca,2018-01-15,27,8663.864609467115,99,63.34757345320855,15.400369557990429,3.0887910981985507
877,Crédito,Sênior,M,Branca,2019-06-30,31,11469.104635114702,81,75.66315693419536,11.729352454135592,3.3248111846864834
878,Crédito,Júnior,M,Branca,2020-06-07,25,3027.116128333525,69,78.51348693494735,13.69781083780496,3.258821540816182
879,Comercial,Júnior,F,Parda,2016-01-01,39,2693.8070059022134,123,66.87184711081095,13.460244272227554,2.6774812742728673
880,Comercial,Pleno,M,Branca,2024-04-25,34,5789.469030752871,22,63.38794108958052,12.679597610363588,3.0199798742228503
881,Comercial,Pleno,F,Parda,2018-09-29,29,5379.972164700876,90,66.41411532326975,12.641867537800138,2.8694449000931463
882,Crédito,Pleno,M,Branca,2015-10-22,31,7859.832433530266,126,75.46562720926592,12.030563217377704,2.961646253996063
883,Comercial,Júnior,F,Parda,2018-11-14,44,3402.110799052643,89,66.25835342104399,11.614853135621416,2.899240991786004
884,Comercial,Júnior,Outro,Preta,2020-12-30,33,2852.498681598543,63,65.85796479771825,13.026955535372279,2.7886092400482148
885,Produtos Digitais,Júnior,M,Branca,2020-02-18,32,4219.793470125781,73,76.53160434496554,12.216537752520255,2.8069507334101877
886,Comercial,Sênior,M,Parda,2021-12-10,28,10101.259961781358,51,66.47572935877496,14.222598625262984,3.2336868682942814
887,Crédito,Júnior,M,Indígena,2015-07-22,22,3776.6325248338194,129,74.96668010043662,12.09252674068855,2.8034021189572034
888,Comercial,Pleno,M,Branca,2017-11-04,33,6229.402097670496,101,65.94491150179795,10.956543426126496,2.9100652635586197
889,Comercial,Júnior,M,Parda,2023-03-10,35,2550.227209041506,36,67.85781188262523,12.285161249024277,2.7468622681841572
890,Comercial,Pleno,F,Branca,2015-10-19,40,6473.713894097529,126,63.35674075520984,11.646119722530555,2.9768453111644555
891,Produtos Digitais,Júnior,M,Parda,2023-07-20,21,4349.920467374784,32,76.19607242377823,12.983870796548976,2.836513011220843
892,Backoffice,Sênior,M,Branca,2015-12-02,27,9527.70971086447,124,75.83534336837106,12.291050047054847,3.2526033648635546
893,Produtos Digitais,Sênior,M,Amarela,2023-05-04,30,15131.821841593868,34,72.05354139566275,11.592337376895506,3.2952196106629468
894,Tecnologia,Júnior,F,Parda,2018-08-09,33,4209.501981401701,92,68.10846138984064,19.241656962745314,2.6559671913081946
895,Crédito,Sênior,F,Parda,2021-02-12,33,11582.49528463017,61,76.9213380401294,11.230698872852614,3.1586307189354206
896,Comercial,Líder,F,Parda,2016-07-12,33,15485.94704038442,117,69.45528923168092,11.350721897740476,3.233456144021891
897,Tecnologia,Sênior,M,Parda,2015-08-30,36,14361.95776971752,128,67.00107088482419,19.890316572738865,3.0369719207447066
898,Backoffice,Sênior,F,Branca,2017-02-27,28,8926.63766921254,109,72.73182755815877,13.264231930759417,3.282597184860693
899,Comercial,Júnior,M,Preta,2016-04-11,39,2842.1555180803293,120,66.41088934011582,13.653953507862495,2.9639719456495452
900,Comercial,Pleno,M,Amarela,2018-02-14,36,5428.993024794293,98,65.20459481107812,13.344777924847277,3.0958344531540765
901,Comercial,Júnior,M,Parda,2020-02-21,32,3356.280245242081,73,67.33492493950656,14.876366848777046,2.9217925944080605
902,Comercial,Júnior,M,Amarela,2020-11-18,43,3220.03955095434,64,62.0195201671262,10.307016946687748,2.8890255508998295
903,Comercial,Líder,F,Parda,2022-11-23,43,13225.392819916087,40,64.18449803702727,11.09405602601663,3.3923886346204615
904,Risco & Compliance,Júnior,F,Parda,2021-07-23,39,3776.949677685986,56,72.05020960001394,10.909019868669615,2.865919856158398
905,Tecnologia,Pleno,F,Branca,2021-01-30,21,8019.66384336251,62,66.00693263401298,20.99519984877075,2.7617929038738875
906,Backoffice,Sênior,M,Branca,2019-02-12,43,10498.988012374177,86,79.1215761960403,11.294171311368366,3.01491870878673
907,Produtos Digitais,Sênior,F,Branca,2019-09-26,38,11670.010696151465,78,74.988680366671,11.536911781783488,3.3994402156106838
908,Tecnologia,Líder,M,Branca,2019-02-22,46,18777.905169049693,85,64.76900276146263,22.470148870300477,3.3112932133790003
909,Comercial,Júnior,F,Parda,2023-06-01,41,3178.7384580543358,33,64.47209152113734,12.317867156274382,2.885562034601644
910,Tecnologia,Júnior,F,Branca,2017-04-19,43,3798.3149076433215,108,67.29136081651457,22.649009929582178,2.7067987842818497
911,Risco & Compliance,Pleno,F,Branca,2015-01-21,39,6929.96198208457,135,77.41165712223382,9.946609922070008,2.8441120623857987
912,Comercial,Júnior,M,Não declarado,2021-07-05,42,3286.0866572314253,56,67.15191360861552,11.483729407486791,2.80417195676209
913,Crédito,Júnior,M,Branca,2017-01-08,45,3319.9388601638025,111,73.10911718485728,13.733482995540394,2.6963351085181753
914,Tecnologia,Pleno,F,Branca,2023-11-23,35,8284.504520142096,27,66.94758060739491,19.79279744275948,3.1131589027463638
915,Risco & Compliance,Sênior,M,Branca,2023-08-02,24,9887.623145725458,31,78.41181163546837,13.84145911512948,3.4621106868934355
916,Tecnologia,Pleno,F,Branca,2015-10-08,32,6984.493623809343,126,67.72232922292612,21.036906360954024,2.985473099225372
917,Tecnologia,Júnior,Outro,Parda,2016-01-24,36,3236.263822418241,123,65.60076677249903,18.011167925994346,2.9283309875754813
918,Backoffice,Pleno,M,Parda,2019-12-13,34,5468.169847383279,75,76.56804612126355,11.100245260893558,2.9696489343018477
919,Produtos Digitais,Júnior,F,Parda,2021-02-01,26,3904.0900969613062,62,75.21936422722149,13.670016108257256,2.6567257870150467
920,Comercial,Júnior,M,Branca,2017-09-30,24,3274.743537486526,102,65.6094329196835,11.609122335853847,2.976129927728151
921,Backoffice,Sênior,F,Parda,2022-03-01,29,9936.422410325518,48,75.29748832445493,13.103222143167066,3.089353629904382
922,Tecnologia,Pleno,M,Branca,2020-12-11,38,7357.625755850249,63,67.70306502967537,21.164014413984898,2.7975128659704143
923,Backoffice,Sênior,F,Branca,2018-03-31,43,9933.52483907768,96,75.04753726566553,8.945722850759951,3.2490207922394636
924,Produtos Digitais,Júnior,M,Branca,2015-04-03,39,3506.631770876565,133,75.45851957425295,11.058284044725662,2.977258360659919
925,Tecnologia,Sênior,F,Branca,2022-07-01,40,11301.01826006891,44,63.578473495544046,20.87070223516122,3.231307447883374
